shipment_id,order_id,status,shipped_at,delivered_at
S25568,O25568,pending,2024-06-27 13:10:00,2024-06-29 16:10:00
S25569,O25569,delivered,2024-06-27 13:20:00,2024-06-29 14:20:00
S25570,O25570,shipped,2024-06-27 13:30:00,2024-06-29 15:30:00
S25571,O25571,shipped,2024-06-27 13:40:00,2024-06-29 20:40:00
S25572,O25572,pending,2024-06-27 13:50:00,2024-06-29 14:50:00
S25573,O25573,pending,2024-06-27 14:00:00,2024-06-29 23:00:00
S25574,O25574,shipped,2024-06-27 14:10:00,2024-06-29 23:10:00
S25575,O25575,shipped,2024-06-27 14:20:00,2024-06-29 15:20:00
S25576,O25576,delivered,2024-06-27 14:30:00,2024-06-29 17:30:00
S25577,O25577,pending,2024-06-27 14:40:00,2024-06-29 17:40:00
S25578,O25578,pending,2024-06-27 14:50:00,2024-06-29 14:50:00
S25579,O25579,shipped,2024-06-27 15:00:00,2024-06-29 22:00:00
S25580,O25580,pending,2024-06-27 15:10:00,2024-06-30 00:10:00
S25581,O25581,pending,2024-06-27 15:20:00,2024-06-29 22:20:00
S25582,O25582,pending,2024-06-27 15:30:00,2024-06-29 21:30:00
S25583,O25583,delivered,2024-06-27 15:40:00,2024-06-29 22:40:00
S25584,O25584,pending,2024-06-27 15:50:00,2024-06-29 15:50:00
S25585,O25585,delivered,2024-06-27 16:00:00,2024-06-29 21:00:00
S25586,O25586,pending,2024-06-27 16:10:00,2024-06-29 19:10:00
S25587,O25587,pending,2024-06-27 16:20:00,2024-06-30 02:20:00
S25588,O25588,pending,2024-06-27 16:30:00,2024-06-29 19:30:00
S25589,O25589,pending,2024-06-27 16:40:00,2024-06-29 22:40:00
S25590,O25590,delivered,2024-06-27 16:50:00,2024-06-30 00:50:00
S25591,O25591,shipped,2024-06-27 17:00:00,2024-06-29 18:00:00
S25592,O25592,shipped,2024-06-27 17:10:00,2024-06-29 18:10:00
S25593,O25593,shipped,2024-06-27 17:20:00,2024-06-29 23:20:00
S25594,O25594,pending,2024-06-27 17:30:00,2024-06-29 19:30:00
S25595,O25595,pending,2024-06-27 17:40:00,2024-06-29 21:40:00
S25596,O25596,pending,2024-06-27 17:50:00,2024-06-30 03:50:00
S25597,O25597,pending,2024-06-27 18:00:00,2024-06-30 04:00:00
S25598,O25598,shipped,2024-06-27 18:10:00,2024-06-30 03:10:00
S25599,O25599,delivered,2024-06-27 18:20:00,2024-06-29 22:20:00
S25600,O25600,shipped,2024-06-27 18:30:00,2024-06-29 20:30:00
S25601,O25601,pending,2024-06-27 18:40:00,2024-06-30 02:40:00
S25602,O25602,shipped,2024-06-27 18:50:00,2024-06-30 03:50:00
S25603,O25603,delivered,2024-06-27 19:00:00,2024-06-30 04:00:00
S25604,O25604,delivered,2024-06-27 19:10:00,2024-06-30 04:10:00
S25605,O25605,pending,2024-06-27 19:20:00,2024-06-29 21:20:00
S25606,O25606,shipped,2024-06-27 19:30:00,2024-06-29 20:30:00
S25607,O25607,pending,2024-06-27 19:40:00,2024-06-29 20:40:00
S25608,O25608,pending,2024-06-27 19:50:00,2024-06-30 01:50:00
S25609,O25609,shipped,2024-06-27 20:00:00,2024-06-30 06:00:00
S25610,O25610,shipped,2024-06-27 20:10:00,2024-06-30 05:10:00
S25611,O25611,delivered,2024-06-27 20:20:00,2024-06-29 22:20:00
S25612,O25612,delivered,2024-06-27 20:30:00,2024-06-29 23:30:00
S25613,O25613,delivered,2024-06-27 20:40:00,2024-06-29 22:40:00
S25614,O25614,delivered,2024-06-27 20:50:00,2024-06-30 02:50:00
S25615,O25615,pending,2024-06-27 21:00:00,2024-06-30 04:00:00
S25616,O25616,shipped,2024-06-27 21:10:00,2024-06-30 02:10:00
S25617,O25617,delivered,2024-06-27 21:20:00,2024-06-30 01:20:00
S25618,O25618,delivered,2024-06-27 21:30:00,2024-06-30 02:30:00
S25619,O25619,shipped,2024-06-27 21:40:00,2024-06-29 21:40:00
S25620,O25620,shipped,2024-06-27 21:50:00,2024-06-30 02:50:00
S25621,O25621,delivered,2024-06-27 22:00:00,2024-06-30 06:00:00
S25622,O25622,delivered,2024-06-27 22:10:00,2024-06-30 07:10:00
S25623,O25623,delivered,2024-06-27 22:20:00,2024-06-30 00:20:00
S25624,O25624,shipped,2024-06-27 22:30:00,2024-06-29 23:30:00
S25625,O25625,pending,2024-06-27 22:40:00,2024-06-30 06:40:00
S25626,O25626,pending,2024-06-27 22:50:00,2024-06-29 23:50:00
S25627,O25627,pending,2024-06-27 23:00:00,2024-06-29 23:00:00
S25628,O25628,delivered,2024-06-27 23:10:00,2024-06-30 06:10:00
S25629,O25629,shipped,2024-06-27 23:20:00,2024-06-30 02:20:00
S25630,O25630,pending,2024-06-27 23:30:00,2024-06-30 00:30:00
S25631,O25631,delivered,2024-06-27 23:40:00,2024-06-30 06:40:00
S25632,O25632,delivered,2024-06-27 23:50:00,2024-06-30 01:50:00
S25633,O25633,pending,2024-06-28 00:00:00,2024-06-30 02:00:00
S25634,O25634,shipped,2024-06-28 00:10:00,2024-06-30 10:10:00
S25635,O25635,shipped,2024-06-28 00:20:00,2024-06-30 00:20:00
S25636,O25636,shipped,2024-06-28 00:30:00,2024-06-30 10:30:00
S25637,O25637,pending,2024-06-28 00:40:00,2024-06-30 00:40:00
S25638,O25638,shipped,2024-06-28 00:50:00,2024-06-30 08:50:00
S25639,O25639,delivered,2024-06-28 01:00:00,2024-06-30 07:00:00
S25640,O25640,shipped,2024-06-28 01:10:00,2024-06-30 01:10:00
S25641,O25641,delivered,2024-06-28 01:20:00,2024-06-30 10:20:00
S25642,O25642,pending,2024-06-28 01:30:00,2024-06-30 10:30:00
S25643,O25643,delivered,2024-06-28 01:40:00,2024-06-30 07:40:00
S25644,O25644,shipped,2024-06-28 01:50:00,2024-06-30 06:50:00
S25645,O25645,delivered,2024-06-28 02:00:00,2024-06-30 03:00:00
S25646,O25646,delivered,2024-06-28 02:10:00,2024-06-30 05:10:00
S25647,O25647,delivered,2024-06-28 02:20:00,2024-06-30 09:20:00
S25648,O25648,shipped,2024-06-28 02:30:00,2024-06-30 08:30:00
S25649,O25649,shipped,2024-06-28 02:40:00,2024-06-30 05:40:00
S25650,O25650,delivered,2024-06-28 02:50:00,2024-06-30 04:50:00
S25651,O25651,pending,2024-06-28 03:00:00,2024-06-30 07:00:00
S25652,O25652,pending,2024-06-28 03:10:00,2024-06-30 12:10:00
S25653,O25653,delivered,2024-06-28 03:20:00,2024-06-30 13:20:00
S25654,O25654,shipped,2024-06-28 03:30:00,2024-06-30 07:30:00
S25655,O25655,shipped,2024-06-28 03:40:00,2024-06-30 07:40:00
S25656,O25656,shipped,2024-06-28 03:50:00,2024-06-30 13:50:00
S25657,O25657,pending,2024-06-28 04:00:00,2024-06-30 12:00:00
S25658,O25658,pending,2024-06-28 04:10:00,2024-06-30 09:10:00
S25659,O25659,shipped,2024-06-28 04:20:00,2024-06-30 05:20:00
S25660,O25660,delivered,2024-06-28 04:30:00,2024-06-30 10:30:00
S25661,O25661,pending,2024-06-28 04:40:00,2024-06-30 11:40:00
S25662,O25662,shipped,2024-06-28 04:50:00,2024-06-30 05:50:00
S25663,O25663,delivered,2024-06-28 05:00:00,2024-06-30 13:00:00
S25664,O25664,shipped,2024-06-28 05:10:00,2024-06-30 14:10:00
S25665,O25665,delivered,2024-06-28 05:20:00,2024-06-30 14:20:00
S25666,O25666,pending,2024-06-28 05:30:00,2024-06-30 14:30:00
S25667,O25667,shipped,2024-06-28 05:40:00,2024-06-30 10:40:00
S25668,O25668,delivered,2024-06-28 05:50:00,2024-06-30 09:50:00
S25669,O25669,shipped,2024-06-28 06:00:00,2024-06-30 16:00:00
S25670,O25670,delivered,2024-06-28 06:10:00,2024-06-30 16:10:00
S25671,O25671,delivered,2024-06-28 06:20:00,2024-06-30 15:20:00
S25672,O25672,pending,2024-06-28 06:30:00,2024-06-30 09:30:00
S25673,O25673,delivered,2024-06-28 06:40:00,2024-06-30 11:40:00
S25674,O25674,shipped,2024-06-28 06:50:00,2024-06-30 12:50:00
S25675,O25675,shipped,2024-06-28 07:00:00,2024-06-30 11:00:00
S25676,O25676,shipped,2024-06-28 07:10:00,2024-06-30 17:10:00
S25677,O25677,pending,2024-06-28 07:20:00,2024-06-30 08:20:00
S25678,O25678,shipped,2024-06-28 07:30:00,2024-06-30 11:30:00
S25679,O25679,shipped,2024-06-28 07:40:00,2024-06-30 12:40:00
S25680,O25680,pending,2024-06-28 07:50:00,2024-06-30 14:50:00
S25681,O25681,shipped,2024-06-28 08:00:00,2024-06-30 13:00:00
S25682,O25682,pending,2024-06-28 08:10:00,2024-06-30 12:10:00
S25683,O25683,shipped,2024-06-28 08:20:00,2024-06-30 09:20:00
S25684,O25684,shipped,2024-06-28 08:30:00,2024-06-30 18:30:00
S25685,O25685,delivered,2024-06-28 08:40:00,2024-06-30 14:40:00
S25686,O25686,delivered,2024-06-28 08:50:00,2024-06-30 10:50:00
S25687,O25687,shipped,2024-06-28 09:00:00,2024-06-30 09:00:00
S25688,O25688,pending,2024-06-28 09:10:00,2024-06-30 18:10:00
S25689,O25689,shipped,2024-06-28 09:20:00,2024-06-30 17:20:00
S25690,O25690,delivered,2024-06-28 09:30:00,2024-06-30 15:30:00
S25691,O25691,shipped,2024-06-28 09:40:00,2024-06-30 18:40:00
S25692,O25692,pending,2024-06-28 09:50:00,2024-06-30 14:50:00
S25693,O25693,shipped,2024-06-28 10:00:00,2024-06-30 16:00:00
S25694,O25694,shipped,2024-06-28 10:10:00,2024-06-30 11:10:00
S25695,O25695,pending,2024-06-28 10:20:00,2024-06-30 13:20:00
S25696,O25696,pending,2024-06-28 10:30:00,2024-06-30 12:30:00
S25697,O25697,shipped,2024-06-28 10:40:00,2024-06-30 14:40:00
S25698,O25698,delivered,2024-06-28 10:50:00,2024-06-30 16:50:00
S25699,O25699,shipped,2024-06-28 11:00:00,2024-06-30 12:00:00
S25700,O25700,shipped,2024-06-28 11:10:00,2024-06-30 17:10:00
S25701,O25701,delivered,2024-06-28 11:20:00,2024-06-30 15:20:00
S25702,O25702,shipped,2024-06-28 11:30:00,2024-06-30 13:30:00
S25703,O25703,pending,2024-06-28 11:40:00,2024-06-30 15:40:00
S25704,O25704,delivered,2024-06-28 11:50:00,2024-06-30 18:50:00
S25705,O25705,delivered,2024-06-28 12:00:00,2024-06-30 15:00:00
S25706,O25706,delivered,2024-06-28 12:10:00,2024-06-30 18:10:00
S25707,O25707,shipped,2024-06-28 12:20:00,2024-06-30 14:20:00
S25708,O25708,delivered,2024-06-28 12:30:00,2024-06-30 21:30:00
S25709,O25709,pending,2024-06-28 12:40:00,2024-06-30 12:40:00
S25710,O25710,delivered,2024-06-28 12:50:00,2024-06-30 14:50:00
S25711,O25711,shipped,2024-06-28 13:00:00,2024-06-30 14:00:00
S25712,O25712,pending,2024-06-28 13:10:00,2024-06-30 23:10:00
S25713,O25713,shipped,2024-06-28 13:20:00,2024-06-30 16:20:00
S25714,O25714,shipped,2024-06-28 13:30:00,2024-06-30 20:30:00
S25715,O25715,shipped,2024-06-28 13:40:00,2024-06-30 22:40:00
S25716,O25716,pending,2024-06-28 13:50:00,2024-06-30 23:50:00
S25717,O25717,pending,2024-06-28 14:00:00,2024-06-30 14:00:00
S25718,O25718,delivered,2024-06-28 14:10:00,2024-06-30 16:10:00
S25719,O25719,delivered,2024-06-28 14:20:00,2024-06-30 20:20:00
S25720,O25720,shipped,2024-06-28 14:30:00,2024-06-30 21:30:00
S25721,O25721,shipped,2024-06-28 14:40:00,2024-06-30 21:40:00
S25722,O25722,delivered,2024-06-28 14:50:00,2024-06-30 23:50:00
S25723,O25723,shipped,2024-06-28 15:00:00,2024-06-30 17:00:00
S25724,O25724,pending,2024-06-28 15:10:00,2024-07-01 01:10:00
S25725,O25725,pending,2024-06-28 15:20:00,2024-06-30 16:20:00
S25726,O25726,pending,2024-06-28 15:30:00,2024-06-30 15:30:00
S25727,O25727,delivered,2024-06-28 15:40:00,2024-06-30 21:40:00
S25728,O25728,delivered,2024-06-28 15:50:00,2024-06-30 17:50:00
S25729,O25729,delivered,2024-06-28 16:00:00,2024-07-01 00:00:00
S25730,O25730,pending,2024-06-28 16:10:00,2024-06-30 17:10:00
S25731,O25731,shipped,2024-06-28 16:20:00,2024-06-30 21:20:00
S25732,O25732,pending,2024-06-28 16:30:00,2024-06-30 21:30:00
S25733,O25733,pending,2024-06-28 16:40:00,2024-07-01 01:40:00
S25734,O25734,pending,2024-06-28 16:50:00,2024-07-01 00:50:00
S25735,O25735,pending,2024-06-28 17:00:00,2024-06-30 21:00:00
S25736,O25736,shipped,2024-06-28 17:10:00,2024-06-30 17:10:00
S25737,O25737,delivered,2024-06-28 17:20:00,2024-07-01 01:20:00
S25738,O25738,shipped,2024-06-28 17:30:00,2024-06-30 20:30:00
S25739,O25739,shipped,2024-06-28 17:40:00,2024-07-01 02:40:00
S25740,O25740,pending,2024-06-28 17:50:00,2024-06-30 17:50:00
S25741,O25741,pending,2024-06-28 18:00:00,2024-07-01 00:00:00
S25742,O25742,pending,2024-06-28 18:10:00,2024-06-30 18:10:00
S25743,O25743,delivered,2024-06-28 18:20:00,2024-06-30 23:20:00
S25744,O25744,delivered,2024-06-28 18:30:00,2024-06-30 22:30:00
S25745,O25745,shipped,2024-06-28 18:40:00,2024-06-30 21:40:00
S25746,O25746,delivered,2024-06-28 18:50:00,2024-06-30 20:50:00
S25747,O25747,shipped,2024-06-28 19:00:00,2024-06-30 19:00:00
S25748,O25748,pending,2024-06-28 19:10:00,2024-07-01 04:10:00
S25749,O25749,shipped,2024-06-28 19:20:00,2024-07-01 05:20:00
S25750,O25750,shipped,2024-06-28 19:30:00,2024-06-30 19:30:00
S25751,O25751,shipped,2024-06-28 19:40:00,2024-07-01 01:40:00
S25752,O25752,pending,2024-06-28 19:50:00,2024-07-01 02:50:00
S25753,O25753,delivered,2024-06-28 20:00:00,2024-07-01 03:00:00
S25754,O25754,delivered,2024-06-28 20:10:00,2024-07-01 00:10:00
S25755,O25755,shipped,2024-06-28 20:20:00,2024-07-01 01:20:00
S25756,O25756,delivered,2024-06-28 20:30:00,2024-07-01 03:30:00
S25757,O25757,shipped,2024-06-28 20:40:00,2024-07-01 05:40:00
S25758,O25758,pending,2024-06-28 20:50:00,2024-07-01 00:50:00
S25759,O25759,pending,2024-06-28 21:00:00,2024-07-01 07:00:00
S25760,O25760,shipped,2024-06-28 21:10:00,2024-06-30 22:10:00
S25761,O25761,delivered,2024-06-28 21:20:00,2024-06-30 23:20:00
S25762,O25762,shipped,2024-06-28 21:30:00,2024-07-01 03:30:00
S25763,O25763,delivered,2024-06-28 21:40:00,2024-07-01 03:40:00
S25764,O25764,delivered,2024-06-28 21:50:00,2024-07-01 01:50:00
S25765,O25765,delivered,2024-06-28 22:00:00,2024-07-01 04:00:00
S25766,O25766,shipped,2024-06-28 22:10:00,2024-07-01 00:10:00
S25767,O25767,shipped,2024-06-28 22:20:00,2024-07-01 08:20:00
S25768,O25768,delivered,2024-06-28 22:30:00,2024-07-01 04:30:00
S25769,O25769,shipped,2024-06-28 22:40:00,2024-06-30 22:40:00
S25770,O25770,shipped,2024-06-28 22:50:00,2024-06-30 22:50:00
S25771,O25771,pending,2024-06-28 23:00:00,2024-07-01 04:00:00
S25772,O25772,delivered,2024-06-28 23:10:00,2024-07-01 05:10:00
S25773,O25773,pending,2024-06-28 23:20:00,2024-07-01 03:20:00
S25774,O25774,delivered,2024-06-28 23:30:00,2024-07-01 05:30:00
S25775,O25775,pending,2024-06-28 23:40:00,2024-07-01 07:40:00
S25776,O25776,pending,2024-06-28 23:50:00,2024-07-01 03:50:00
S25777,O25777,pending,2024-06-29 00:00:00,2024-07-01 08:00:00
S25778,O25778,pending,2024-06-29 00:10:00,2024-07-01 05:10:00
S25779,O25779,shipped,2024-06-29 00:20:00,2024-07-01 10:20:00
S25780,O25780,delivered,2024-06-29 00:30:00,2024-07-01 08:30:00
S25781,O25781,delivered,2024-06-29 00:40:00,2024-07-01 07:40:00
S25782,O25782,pending,2024-06-29 00:50:00,2024-07-01 00:50:00
S25783,O25783,pending,2024-06-29 01:00:00,2024-07-01 01:00:00
S25784,O25784,delivered,2024-06-29 01:10:00,2024-07-01 05:10:00
S25785,O25785,shipped,2024-06-29 01:20:00,2024-07-01 10:20:00
S25786,O25786,delivered,2024-06-29 01:30:00,2024-07-01 10:30:00
S25787,O25787,shipped,2024-06-29 01:40:00,2024-07-01 05:40:00
S25788,O25788,delivered,2024-06-29 01:50:00,2024-07-01 10:50:00
S25789,O25789,delivered,2024-06-29 02:00:00,2024-07-01 06:00:00
S25790,O25790,delivered,2024-06-29 02:10:00,2024-07-01 12:10:00
S25791,O25791,delivered,2024-06-29 02:20:00,2024-07-01 12:20:00
S25792,O25792,delivered,2024-06-29 02:30:00,2024-07-01 02:30:00
S25793,O25793,delivered,2024-06-29 02:40:00,2024-07-01 11:40:00
S25794,O25794,shipped,2024-06-29 02:50:00,2024-07-01 02:50:00
S25795,O25795,delivered,2024-06-29 03:00:00,2024-07-01 07:00:00
S25796,O25796,shipped,2024-06-29 03:10:00,2024-07-01 06:10:00
S25797,O25797,shipped,2024-06-29 03:20:00,2024-07-01 11:20:00
S25798,O25798,pending,2024-06-29 03:30:00,2024-07-01 03:30:00
S25799,O25799,shipped,2024-06-29 03:40:00,2024-07-01 06:40:00
S25800,O25800,pending,2024-06-29 03:50:00,2024-07-01 10:50:00
S25801,O25801,delivered,2024-06-29 04:00:00,2024-07-01 11:00:00
S25802,O25802,shipped,2024-06-29 04:10:00,2024-07-01 04:10:00
S25803,O25803,shipped,2024-06-29 04:20:00,2024-07-01 14:20:00
S25804,O25804,delivered,2024-06-29 04:30:00,2024-07-01 04:30:00
S25805,O25805,pending,2024-06-29 04:40:00,2024-07-01 04:40:00
S25806,O25806,shipped,2024-06-29 04:50:00,2024-07-01 04:50:00
S25807,O25807,delivered,2024-06-29 05:00:00,2024-07-01 12:00:00
S25808,O25808,shipped,2024-06-29 05:10:00,2024-07-01 09:10:00
S25809,O25809,shipped,2024-06-29 05:20:00,2024-07-01 10:20:00
S25810,O25810,shipped,2024-06-29 05:30:00,2024-07-01 13:30:00
S25811,O25811,delivered,2024-06-29 05:40:00,2024-07-01 05:40:00
S25812,O25812,shipped,2024-06-29 05:50:00,2024-07-01 05:50:00
S25813,O25813,shipped,2024-06-29 06:00:00,2024-07-01 13:00:00
S25814,O25814,shipped,2024-06-29 06:10:00,2024-07-01 12:10:00
S25815,O25815,pending,2024-06-29 06:20:00,2024-07-01 10:20:00
S25816,O25816,delivered,2024-06-29 06:30:00,2024-07-01 09:30:00
S25817,O25817,delivered,2024-06-29 06:40:00,2024-07-01 14:40:00
S25818,O25818,pending,2024-06-29 06:50:00,2024-07-01 11:50:00
S25819,O25819,delivered,2024-06-29 07:00:00,2024-07-01 09:00:00
S25820,O25820,pending,2024-06-29 07:10:00,2024-07-01 10:10:00
S25821,O25821,pending,2024-06-29 07:20:00,2024-07-01 15:20:00
S25822,O25822,delivered,2024-06-29 07:30:00,2024-07-01 13:30:00
S25823,O25823,shipped,2024-06-29 07:40:00,2024-07-01 09:40:00
S25824,O25824,shipped,2024-06-29 07:50:00,2024-07-01 11:50:00
S25825,O25825,pending,2024-06-29 08:00:00,2024-07-01 12:00:00
S25826,O25826,delivered,2024-06-29 08:10:00,2024-07-01 15:10:00
S25827,O25827,delivered,2024-06-29 08:20:00,2024-07-01 15:20:00
S25828,O25828,delivered,2024-06-29 08:30:00,2024-07-01 15:30:00
S25829,O25829,shipped,2024-06-29 08:40:00,2024-07-01 14:40:00
S25830,O25830,pending,2024-06-29 08:50:00,2024-07-01 09:50:00
S25831,O25831,delivered,2024-06-29 09:00:00,2024-07-01 14:00:00
S25832,O25832,delivered,2024-06-29 09:10:00,2024-07-01 12:10:00
S25833,O25833,delivered,2024-06-29 09:20:00,2024-07-01 14:20:00
S25834,O25834,pending,2024-06-29 09:30:00,2024-07-01 10:30:00
S25835,O25835,shipped,2024-06-29 09:40:00,2024-07-01 19:40:00
S25836,O25836,shipped,2024-06-29 09:50:00,2024-07-01 11:50:00
S25837,O25837,pending,2024-06-29 10:00:00,2024-07-01 19:00:00
S25838,O25838,shipped,2024-06-29 10:10:00,2024-07-01 10:10:00
S25839,O25839,shipped,2024-06-29 10:20:00,2024-07-01 13:20:00
S25840,O25840,delivered,2024-06-29 10:30:00,2024-07-01 17:30:00
S25841,O25841,delivered,2024-06-29 10:40:00,2024-07-01 18:40:00
S25842,O25842,delivered,2024-06-29 10:50:00,2024-07-01 10:50:00
S25843,O25843,delivered,2024-06-29 11:00:00,2024-07-01 19:00:00
S25844,O25844,shipped,2024-06-29 11:10:00,2024-07-01 20:10:00
S25845,O25845,delivered,2024-06-29 11:20:00,2024-07-01 20:20:00
S25846,O25846,delivered,2024-06-29 11:30:00,2024-07-01 20:30:00
S25847,O25847,shipped,2024-06-29 11:40:00,2024-07-01 12:40:00
S25848,O25848,pending,2024-06-29 11:50:00,2024-07-01 19:50:00
S25849,O25849,shipped,2024-06-29 12:00:00,2024-07-01 14:00:00
S25850,O25850,shipped,2024-06-29 12:10:00,2024-07-01 20:10:00
S25851,O25851,delivered,2024-06-29 12:20:00,2024-07-01 12:20:00
S25852,O25852,pending,2024-06-29 12:30:00,2024-07-01 16:30:00
S25853,O25853,shipped,2024-06-29 12:40:00,2024-07-01 12:40:00
S25854,O25854,pending,2024-06-29 12:50:00,2024-07-01 19:50:00
S25855,O25855,delivered,2024-06-29 13:00:00,2024-07-01 17:00:00
S25856,O25856,delivered,2024-06-29 13:10:00,2024-07-01 13:10:00
S25857,O25857,pending,2024-06-29 13:20:00,2024-07-01 20:20:00
S25858,O25858,delivered,2024-06-29 13:30:00,2024-07-01 20:30:00
S25859,O25859,pending,2024-06-29 13:40:00,2024-07-01 18:40:00
S25860,O25860,shipped,2024-06-29 13:50:00,2024-07-01 13:50:00
S25861,O25861,shipped,2024-06-29 14:00:00,2024-07-02 00:00:00
S25862,O25862,delivered,2024-06-29 14:10:00,2024-07-01 23:10:00
S25863,O25863,pending,2024-06-29 14:20:00,2024-07-01 16:20:00
S25864,O25864,shipped,2024-06-29 14:30:00,2024-07-01 19:30:00
S25865,O25865,delivered,2024-06-29 14:40:00,2024-07-01 22:40:00
S25866,O25866,delivered,2024-06-29 14:50:00,2024-07-02 00:50:00
S25867,O25867,pending,2024-06-29 15:00:00,2024-07-01 21:00:00
S25868,O25868,shipped,2024-06-29 15:10:00,2024-07-02 00:10:00
S25869,O25869,shipped,2024-06-29 15:20:00,2024-07-02 00:20:00
S25870,O25870,delivered,2024-06-29 15:30:00,2024-07-01 20:30:00
S25871,O25871,pending,2024-06-29 15:40:00,2024-07-01 21:40:00
S25872,O25872,shipped,2024-06-29 15:50:00,2024-07-01 19:50:00
S25873,O25873,pending,2024-06-29 16:00:00,2024-07-01 16:00:00
S25874,O25874,pending,2024-06-29 16:10:00,2024-07-02 01:10:00
S25875,O25875,pending,2024-06-29 16:20:00,2024-07-01 18:20:00
S25876,O25876,pending,2024-06-29 16:30:00,2024-07-01 16:30:00
S25877,O25877,shipped,2024-06-29 16:40:00,2024-07-01 18:40:00
S25878,O25878,pending,2024-06-29 16:50:00,2024-07-01 21:50:00
S25879,O25879,shipped,2024-06-29 17:00:00,2024-07-01 19:00:00
S25880,O25880,pending,2024-06-29 17:10:00,2024-07-01 21:10:00
S25881,O25881,shipped,2024-06-29 17:20:00,2024-07-01 19:20:00
S25882,O25882,pending,2024-06-29 17:30:00,2024-07-01 23:30:00
S25883,O25883,shipped,2024-06-29 17:40:00,2024-07-01 17:40:00
S25884,O25884,shipped,2024-06-29 17:50:00,2024-07-01 21:50:00
S25885,O25885,pending,2024-06-29 18:00:00,2024-07-02 04:00:00
S25886,O25886,pending,2024-06-29 18:10:00,2024-07-01 19:10:00
S25887,O25887,shipped,2024-06-29 18:20:00,2024-07-02 04:20:00
S25888,O25888,pending,2024-06-29 18:30:00,2024-07-02 02:30:00
S25889,O25889,shipped,2024-06-29 18:40:00,2024-07-01 22:40:00
S25890,O25890,pending,2024-06-29 18:50:00,2024-07-01 18:50:00
S25891,O25891,delivered,2024-06-29 19:00:00,2024-07-02 00:00:00
S25892,O25892,pending,2024-06-29 19:10:00,2024-07-01 19:10:00
S25893,O25893,shipped,2024-06-29 19:20:00,2024-07-02 05:20:00
S25894,O25894,delivered,2024-06-29 19:30:00,2024-07-02 04:30:00
S25895,O25895,delivered,2024-06-29 19:40:00,2024-07-02 00:40:00
S25896,O25896,pending,2024-06-29 19:50:00,2024-07-02 02:50:00
S25897,O25897,shipped,2024-06-29 20:00:00,2024-07-01 20:00:00
S25898,O25898,shipped,2024-06-29 20:10:00,2024-07-02 06:10:00
S25899,O25899,pending,2024-06-29 20:20:00,2024-07-02 06:20:00
S25900,O25900,pending,2024-06-29 20:30:00,2024-07-01 20:30:00
S25901,O25901,shipped,2024-06-29 20:40:00,2024-07-01 22:40:00
S25902,O25902,pending,2024-06-29 20:50:00,2024-07-01 23:50:00
S25903,O25903,pending,2024-06-29 21:00:00,2024-07-02 05:00:00
